Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,113,Finisher,ted tsoutis,USA,M,86,35-39,0.417708333333333,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,114,Finisher,abby mckee,USA,F,28,45-49,0.418703703703704,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,115,Finisher,angie hodge,USA,F,29,35-39,0.419351851851852,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,116,Finisher,jeff clowers,USA,M,87,45-49,0.420000000000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,117,Finisher,abigail drake,USA,F,30,45-49,0.420231481481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,118,Finisher,elisheva verdi,USA,F,31,40-44,0.420590277777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,119,Finisher,mario diego,USA,M,88,40-44,0.420983796296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,120,Finisher,dustin burgess,USA,M,89,35-39,0.421793981481482,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,121,Finisher,ronda sundermeier,USA,F,32,45-49,0.422083333333333,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,122,Finisher,nick capraro,USA,M,90,50-54,0.422094907407407,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,123,Finisher,emily torrence,USA,F,33,20-34,0.423055555555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,124,Finisher,dan burke,USA,M,91,55-59,0.423599537037037,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,125,Finisher,jill cole,USA,F,34,45-49,0.423599537037037,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,126,Finisher,jon de st-paer,USA,M,92,40-44,0.424560185185185,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,127,Finisher,john trent,USA,M,93,50-54,0.425000000000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,128,Finisher,kent ryhorchuk,USA,M,94,40-44,0.426678240740741,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,129,Finisher,nevin hill,USA,M,95,20-34,0.426724537037037,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,130,Finisher,willem pennings,USA,M,96,45-49,0.427013888888889,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,131,Finisher,carl maclean,USA,M,97,20-34,0.427465277777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,132,Finisher,annie trent,USA,F,35,20-34,0.427557870370370,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,133,Finisher,norm smith,USA,M,98,40-44,0.428240740740741,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,134,Finisher,david grover,USA,M,99,50-54,0.428923611111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,135,Finisher,stacie riddle,USA,F,36,35-39,0.430312500000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,136,Finisher,sean belling,USA,M,100,20-34,0.430486111111111,Lake Sonoma 50,"Healdsburg, CA",50M
